,NDVI_p25,NDVI_p50,NDVI_p75,NDVI_mean,NDVI_stdDev,NDVI_min,NDVI_max,EVI_p25,EVI_p50,EVI_p75,EVI_mean,EVI_stdDev,EVI_min,EVI_max,SAR_mean,SAR_stdDev,SAR_p25,SAR_p50,SAR_p75,SAR_min,SAR_max,NBR_mean,NBR_stdDev,NBR_p25,NBR_p50,NBR_p75,NBR_min,NBR_max,Event
2567,-9.810515451,-12.44198334,-12.34449115,-13.53803375,-5.32885705,-4.184471717,-54.21776858,647.5285791,-616.1541997,-615.7931241,-181.2134731,-22109.47201,554000.3609,-852997.2481,0.076516202,0.347016323,0,0,0,0,2,-17.43784104,-4.950355141,-14.80711868,-16.21440401,-16.07356864,7.813678338,-52.73697117,0
2568,-44.42463421,-51.41223901,-51.35343949,-50.92887244,-12.41091575,-4.265357458,-77.57867675,-117.9379174,-117.9379174,-117.9379174,-116.3472363,-1479.182021,67038.84615,-57245.55556,0.132879509,0.490852525,0,0,0,0,2,-34.66515984,-11.2301397,-26.76623227,-32.95166961,-32.90073629,-3.850641111,-80.74458144,0
2569,6.175943605,5.607559582,5.615326007,5.580836626,-1.043273161,9.000359989,2.601046999,-21.65604825,-22.38548368,-22.37988687,-22.38654972,-1.484421695,-17.37531347,-29.30424809,0.651360059,0.489415875,0,1,1,0,2,-45.92793572,-6.262130187,-41.2175936,-44.70572283,-44.68713887,-31.28686768,-64.07665264,0
2570,3.487467629,2.91081981,2.934310475,2.461579655,-1.395117474,5.205309514,-4.559218136,-7.15944611,-12.92682372,-12.86381722,-10.95431703,-6.544401105,42.48294789,-21.28275351,0.132511055,0.46958767,0,0,0,0,2,-71.91836619,-1.542462807,-71.25852009,-72.23216774,-72.22535757,-60.79456458,-75.7578347,0
2571,-26.77751816,-52.5783657,-52.55296225,-48.89603146,-21.74751247,-12.42047091,-84.35216437,-285.5908864,-285.4493051,-285.2928764,-394.534657,-4792.129154,21343.21713,-275996.8856,0.015658268,0.139610714,0,0,0,0,2,-42.93117575,-17.5404868,-24.93851661,-47.9805331,-47.97082379,-12.12533411,-68.8351493,0
2572,-5.071572602,-6.791180661,-6.638467467,-7.450281555,-3.554869107,-1.468399013,-43.48180139,-140.5480548,-140.4777875,-140.1573723,-161.3268953,-3935.05234,51100.07391,-208498.0487,0.066997889,0.312284898,0,0,0,0,2,-6.777056414,-4.10277655,-4.050506666,-5.95357381,-5.796380477,4.442263304,-42.48150479,0
2573,-50.5134101,-54.43954002,-54.08766622,-53.45980512,-4.940083824,-33.33783249,-64.06861232,-207.541069,-231.640686,-231.640686,-225.3945728,-17.8293165,-545.2217936,-116.8223649,0.026363385,0.16398094,0,0,0,0,2,-46.09002193,-7.645340969,-41.51415772,-47.62590437,-47.36445792,-15.65356935,-59.78121618,0
2574,-53.38976335,-82.90737903,-82.56763968,-68.86849727,-24.4610005,-9.003233615,-91.71291912,-218.7665601,-237.3678506,-237.3678506,-245.9088926,-36.82162475,-1333.893566,-867.5682346,0.039716655,0.247228517,0,0,0,0,2,-57.04159341,-21.58040374,-41.29037695,-69.30033023,-68.99915508,-8.700975359,-82.40256453,0
2575,-47.04538728,-72.24185322,-72.16972677,-63.62539838,-17.78088455,-32.38017743,-92.18989321,-161.6106543,-199.0438967,-199.0438967,-182.6768246,102.98823,-1846.984245,6468.255069,,,,,,,,-40.13012307,-28.17789168,-13.59935925,-54.66067151,-54.60587472,11.15634789,-80.38097284,0
2576,-40.0525378,-48.58695408,-48.53181143,-48.49688611,-10.87602362,-16.92457742,-73.69978078,-80.20440551,-98.06840792,-97.93570244,-99.13334279,-25.13976047,-31.35334066,-176.9256582,0.022136816,0.169272405,0,0,0,0,2,-25.3071122,-16.08179184,-12.62446781,-25.4164936,-25.32298241,16.10477917,-60.26130814,0
2577,-48.22358704,-60.1662539,-60.01413973,-59.90924323,-15.10438673,-20.94616988,-90.99643612,-102.5689084,-146.2539755,-146.2539755,-149.4323618,-38.56818828,-508.127548,485.9326172,0.048143498,0.279383936,0,0,0,0,2,-38.21944795,-17.7871673,-23.85629882,-37.36215112,-37.17879596,1.928210661,-77.39775376,0
2578,-66.04253585,-72.20894394,-72.07988483,-68.72231986,-11.27427732,-22.11418186,-83.69157967,-156.470356,-173.6138699,-173.6138699,-180.7019679,-2.298143609,-660.4523947,1382.436837,0.025605756,0.161454452,0,0,0,0,2,-60.00339547,-7.763239105,-58.81614027,-62.30456915,-62.24995065,-23.98958808,-69.55069402,0
2579,0.7446359,0.165647037,0.171004979,0.512378266,-1.26303708,11.30065543,-1.332845808,8.29135021,-9.622874186,-9.424238125,0.519024003,-152.5149884,8896.331361,-714.0973085,0.720600093,0.950139268,0,0,2,0,2,-35.37863762,-8.086572687,-30.68350074,-33.39804117,-33.38218125,-24.59132214,-81.77576634,0
2580,0.402822626,0.07052859,0.09016746,0.099083462,-0.439136418,1.426449711,-0.681916363,8.717924628,4.275630076,4.33766866,5.227136165,-5.257112655,16.38321824,-4.138216169,0.040694315,0.272623254,0,0,0,0,2,-35.97622795,-3.177207447,-33.538018,-35.94431724,-35.90160713,-28.79147752,-48.91544836,0
2581,-9.39805028,-9.481544684,-9.480206001,-9.528905127,-0.210960379,-9.030621776,-11.01129423,-12.88070953,-13.03716632,-13.03520534,-13.09276285,-0.313509809,-12.40102874,-15.31616793,,,,,,,,0.676185411,-0.237688609,0.814573584,0.656789698,0.658124434,2.422261479,-0.2424545,0
2582,0.452058034,-0.639933386,-0.580912529,-2.129571892,-4.114278104,4.012641223,-53.44402092,79.30723898,79.43245771,79.61806699,42.04968544,-1591.971377,41081.86206,-72425.63621,0.138994601,0.442499128,0,0,0,0,2,-44.99798619,-11.47243068,-36.03656625,-42.99670079,-42.93779182,-24.62353345,-76.16062266,0
2583,-16.97663519,-17.83748494,-17.82478408,-17.89904226,-1.477910054,-10.58139414,-22.85258843,-29.45688062,-31.48806879,-31.46465692,-31.5503604,-3.02020712,-21.08157452,-40.8732696,,,,,,,,-1.202014412,-2.15133518,0.253481885,-1.202144697,-1.182557042,6.771628712,-9.272140563,0
2584,-6.230621591,-6.91116335,-6.908252512,-6.718275156,-1.077663174,-1.222089119,-13.75297862,-12.42038718,-12.89837545,-12.894516,-12.9161676,-1.511837057,-3.930496254,-24.99325877,0.079987868,0.331549125,0,0,0,0,2,-0.885724233,-1.814664699,0.236037547,-0.534324212,-0.522575681,5.134476097,-13.0267403,0
2585,-7.454908244,-8.57255241,-8.569370282,-8.782613611,-1.599922366,-4.710316931,-12.85053335,-15.71986218,-17.2863662,-17.2819741,-17.68650544,-2.691704244,-11.42782633,-34.04378657,0.500649851,0.544467911,0,0,1,0,2,-1.890966507,-4.418145957,1.952861426,-1.080347398,-1.077175056,6.339465245,-9.818810412,0
2586,-41.93488727,-50.10417245,-50.0845016,-48.3877744,-11.41978444,-17.37853943,-82.83789711,-460.5617708,-460.2185824,-460.1246318,-485.640575,-6447.290382,247625.5276,-97663.7391,0.019660576,0.149981251,0,0,0,0,2,-46.17829925,-10.37020415,-40.61184823,-47.52547825,-47.49044082,-15.00859209,-64.87195232,0
2587,-5.785618826,-7.129513007,-6.997637336,-7.868006322,-2.999736364,6.584473041,-34.63979725,209.20195,209.442046,209.9246866,118.2229814,-4975.678136,86136.21212,-181973.7288,0.16120985,0.506348115,0,0,0,0,2,-20.99075965,-4.851451229,-18.05289889,-19.88203987,-19.7729802,-6.258687623,-56.94402541,0
2588,-24.84536691,-29.10948701,-29.07642414,-32.81256887,-11.10963267,-17.86502638,-79.95898605,-34.27560775,-40.87720415,-40.37762707,-51.08936341,-27.3252159,-20.74224947,-199.0076004,1.114275062,0.988080943,0,2,2,0,2,-1.535764593,-12.01973411,6.51840974,1.870698123,1.892236036,23.5328387,-59.43701791,0
2589,-18.69019441,-19.64349781,-19.60670682,-19.86938196,-1.611291578,-16.08077486,-26.14578564,-53.81378706,-58.07654731,-58.01011031,-58.63954641,-6.691264052,-42.69942275,-88.17873528,0.14208855,0.435494493,0,0,0,0,2,-11.92431988,-2.340162528,-10.313369,-11.84971372,-11.81457328,-5.369740802,-20.07765344,0
2590,-1.037058994,-1.303189717,-1.221247683,-1.315595124,-0.312395566,-0.712070111,-1.996888625,29.20974844,23.4695848,23.6811788,24.66602653,-5.541927188,43.23568494,13.37141416,0.004352066,0.083530527,0,0,0,0,2,-44.87846113,-1.278902298,-43.88710618,-44.70819429,-44.62448808,-42.28222875,-48.17772658,0
2591,-11.59309928,-11.93331045,-11.9296442,-11.82045211,-0.653818379,-8.257419642,-13.71984473,-17.00006409,-17.5768477,-17.57052191,-17.42020314,-1.122788181,-11.91843637,-20.47352573,0.292865886,0.50617365,0,0,1,0,2,1.118128642,-2.052159193,2.641068629,0.94606495,0.958238145,7.725552452,-4.209260352,0
2592,-22.02867143,-27.49239047,-27.39877035,-27.3246759,-7.517085241,-10.66935195,-50.57668502,-536.1523802,-536.1523802,-535.3096795,-570.7085158,-7649.121687,246481.8939,-299428.5714,0.127019809,0.430914998,0,0,0,0,2,-29.2063974,-4.366265262,-26.06317085,-27.50203484,-27.37270383,-21.41027917,-46.53107396,0
2593,-48.55769277,-71.07795642,-70.88653331,-62.1941139,-17.5568835,23.68189072,-90.10535367,-96.31005855,-161.4316107,-160.9642267,-140.1372655,-49.50499684,36.9744938,-250.6143064,0.085909431,0.351496525,0,0,0,0,2,-41.74329124,-21.83266745,-17.83401017,-54.53883552,-54.35967617,5.00466896,-78.67695849,0
2594,,,,,,,,,,,,,,,0.02982291,0.218854739,0,0,0,0,2,,,,,,,,0
2595,-85.64249049,-90.31354726,-90.30587095,-85.8450021,-11.32796417,-20.7551429,-98.83116508,-244.8659457,-327.6172738,-327.6172738,-315.1228427,-374.7286973,1308.74534,-14139.62454,0.030270801,0.197033257,0,0,0,0,2,-70.68180421,-9.049288453,-67.90360935,-74.46260283,-74.44708531,-23.23289415,-81.78614657,0
2596,8.606517655,7.259355368,7.272042323,7.242971365,-2.010132357,16.55274694,-12.92082336,-56.81757921,-56.81757921,-56.0630194,-51.29070832,-346.1722311,11391.08553,-11188.8733,0.60816237,0.490316432,0,1,1,0,2,-84.62753397,-11.50768721,-85.5111463,-87.04691953,-86.99999878,4.367509117,-94.75762348,0
2597,-10.56084929,-11.33404814,-11.32083718,-11.43879182,-1.112770088,-8.315390937,-15.19829414,-16.94077558,-17.75999212,-17.74243434,-17.97407541,-1.480607239,-13.0277263,-23.62207663,0.180654672,0.386199752,0,0,0,0,2,-3.445671358,-2.384196642,-2.576863904,-3.724974672,-3.712139279,5.75464474,-11.24984731,0
2598,-8.917343476,-10.80756789,-10.76078569,-10.98439155,-2.95460144,-5.013766759,-25.5350529,-576.8252357,-576.614337,-576.4499372,-98.72234133,-15018.97356,835000.5242,-180997.6483,0.021460194,0.195798777,0,0,0,0,2,-15.67113856,-1.837280937,-14.40907157,-15.39345784,-15.31157111,-11.7297862,-28.8385674,0
2599,-41.35166304,-44.85773335,-44.82237704,-44.64104891,-5.228732757,-21.00261191,-59.67215787,-74.79782554,-83.82733723,-83.82733723,-84.08736399,-13.08359235,-42.42408535,-106.3943516,0.062407711,0.282505045,0,0,0,0,2,-16.63009144,-7.521626653,-11.59029676,-16.20508754,-16.18339584,12.26581494,-38.63702629,0
2600,-5.943512288,-6.768174378,-6.760107515,-7.008474693,-1.428234114,-3.968109158,-12.43468218,-45.39529578,-52.78703194,-52.72426135,-53.19803375,-11.59704296,-19.88754785,-111.3525465,,,,,,,,-14.16224569,-2.15610635,-12.64950363,-13.88654375,-13.8592329,-8.623578282,-24.46257138,0
2601,-23.34112343,-28.77027209,-28.71175346,-29.00583387,-10.31240014,-3.875854213,-75.02806484,-40.54655781,-66.81428714,-66.66611486,-64.28694223,-127.7649013,6192.515798,-1976.992351,0.10439481,0.36268767,0,0,0,0,2,-5.06444054,-7.896226373,0.522844839,-4.521174814,-4.466679269,24.02816659,-49.22974228,0
2602,,,,,,,,,,,,,,,0.044295955,0.233158043,0,0,0,0,2,,,,,,,,0
2603,-13.94340302,-39.57015507,-39.49215926,-37.9526355,-25.79425289,1.54146321,-99.00259067,-109.2045007,-109.2045007,-109.2045007,-77.08660848,-468.9784918,13518.69565,-13796.46683,0.053608673,0.230377362,0,0,0,0,2,-34.61439156,-12.12668897,-26.86088609,-33.35027219,-33.26050605,0.031335996,-79.98963317,0
2604,-48.21464186,-56.31554233,-56.2647518,-53.87398323,-11.8809169,-11.97556783,-88.88535576,-98.27238727,-116.8858407,-116.7288536,-115.1420043,-30.15279102,-25.93033844,-328.065727,0.027482187,0.179918069,0,0,0,0,2,-29.61363478,-9.748175238,-23.82075504,-28.45004385,-28.39191295,10.09360076,-70.50575969,0
2605,-0.358479945,-0.387256727,-0.105559249,-0.441013544,-0.270840456,1.446205871,-2.377877428,44.43214113,44.43214113,44.43214113,12.86097935,-878.6064564,21075,-33430,0.034336777,0.202083782,0,0,0,0,2,-43.80255842,-5.481810343,-39.86916795,-42.7667195,-42.55169407,-33.3427132,-70.28452325,0
2606,-29.33672351,-51.14677119,-51.140658,-43.67905804,-28.34279263,83.93136083,-98.65119084,-79.07267371,-132.4325373,-132.2570656,-117.9267229,-387.0057735,8939.682759,-14054.48961,0.087598964,0.341325143,0,0,0,0,2,-23.57517104,-15.11397592,-12.67343171,-23.54636925,-23.5210419,42.24468029,-70.68341553,0
2607,10.3501911,7.625187808,7.628146747,8.453298882,-2.458848654,19.16532135,2.534441707,-15.99329718,-16.7604368,-16.74575027,-16.98010851,-2.582160487,-7.213771548,-67.66065622,0.038482675,0.247369333,0,0,0,0,2,-73.84326828,-4.632875742,-70.27786603,-72.51611867,-72.48856272,-64.06479348,-83.02907141,0
2608,-5.545764586,-34.4193626,-34.40395615,-41.7006092,-34.38603944,0.307688738,-98.93597832,356.7528871,-420.2190246,-420.0947564,-324.8636071,-8958.019915,314167.3978,-320654.2667,0.006929863,0.086731536,0,0,0,0,2,-49.13003641,-21.40036505,-27.54843324,-46.3152332,-46.27217067,-13.02978426,-80.1009813,0
2609,-9.697670104,-10.13240108,-10.12994336,-9.91030156,-0.94506599,-3.628886491,-15.24756524,-12.2415296,-12.72303947,-12.71918059,-12.5104745,-1.145119912,-5.025726149,-20.8459046,0.394245431,0.653845026,0,0,1,0,2,4.826904322,-2.410970707,5.894681652,5.312987164,5.322524106,9.360468159,-23.89180669,0
2610,-0.497792751,-0.67916346,-0.659581061,-0.640614881,-0.164014237,-0.195126749,-0.925701197,29.68185407,21.58408098,21.66213025,22.62069979,-10.11485208,65.43912261,8.495850526,,,,,,,,-43.53105357,-1.826178581,-42.21672802,-43.47376843,-43.46013247,-39.15749048,-50.52805742,0
2611,,,,,,,,,,,,,,,0.006205798,0.091590265,0,0,0,0,2,,,,,,,,0
2612,-7.362392283,-19.41283934,-19.36213413,-22.6288314,-16.55014975,-1.176697326,-72.40817984,-136.7910037,-136.7910037,-136.7910037,-143.7366773,-2333.83646,58406.25,-102593.3333,0.064277258,0.332421605,0,0,0,0,2,-13.80402046,-10.31860069,-7.134455276,-12.55403827,-12.51118825,9.920058585,-57.52149104,0
2613,-65.54430181,-77.64368602,-77.61833619,-69.7651971,-16.48153254,-16.36610448,-90.69747247,-233.1488933,-233.0242058,-232.9015691,-305.1654048,-1445.366187,43251.41236,-56020.25518,,,,,,,,-61.29018481,-10.00786168,-57.80875593,-65.59635545,-65.56136917,-26.07571448,-73.86978296,0
2614,-72.16808461,-84.22021713,-84.19674927,-77.12511872,-13.64493699,-21.32550495,-91.99486729,-186.6166976,-256.5844885,-256.5071211,-224.0444583,-62.86043517,-49.05725468,-292.067464,0.023302411,0.161197339,0,0,0,0,2,-60.99588963,-14.01739644,-54.36724167,-67.18167571,-67.14643412,4.295923306,-76.3072071,0
2615,-77.535345,-82.17745578,-82.14424918,-80.5536898,-7.18528168,-35.5188701,-90.41241587,-219.0985403,-244.0414047,-243.8777672,-237.1870733,-33.99022161,-68.72202308,-340.4668924,0.049603904,0.248223107,0,0,0,0,2,-58.22112241,-9.453844197,-53.95989337,-60.50653926,-60.45946137,-14.62610264,-73.02989876,0
2616,-30.8715113,-33.78258922,-33.75502538,-33.90137169,-4.254262863,-20.0125109,-59.054772,-51.31440065,-57.11109029,-57.05255107,-57.82514757,-9.312766935,-27.46137252,-116.8237774,0.005236779,0.070946658,0,0,0,0,1,-7.229752346,-4.915839887,-3.775710424,-7.077145742,-7.046034672,9.319790276,-38.0396642,0
2617,-9.110027554,-27.78296253,-27.77135475,-39.44769473,-32.49977578,-2.530715834,-96.33152008,-266.8356368,-266.741362,-266.6478441,-151.6441639,-3211.709464,121750.9468,-33153.70555,0.025171734,0.164386636,0,0,0,0,2,-43.8461009,-21.29777715,-26.04149298,-36.57115533,-36.55152401,-14.25037635,-83.71831761,0
2618,-31.38049165,-61.43284292,-61.42506071,-52.64531752,-21.91748055,-9.557819624,-87.4364002,-309.4429354,-309.4429354,-309.4429354,-372.3344987,-2313.406553,34203.87533,-94871.09524,,,,,,,,-51.13188377,-16.11474084,-35.0169114,-56.43350489,-56.41419016,-22.23986331,-72.11723113,0
2619,-6.839197465,-7.325532902,-7.320115503,-7.499275403,-1.032317046,-5.210712418,-12.01371862,-9.595729837,-10.22628246,-10.21702232,-10.55156948,-1.532110713,-7.203936017,-16.93287824,0.057827612,0.285168247,0,0,0,0,2,9.59849671,-2.649873747,11.45873405,10.20077982,10.21828136,16.42986691,0.262961968,0
2620,-6.145907633,-11.10619384,-11.07488204,-21.17068134,-21.1095595,-2.128896882,-88.04003783,468.0981434,-444.7459967,-444.5302441,-149.8029266,-12461.73148,387471.125,-386487.9412,0.059902715,0.300283177,0,0,0,0,2,-35.90874545,-11.56752508,-27.73219871,-32.74230825,-32.69937377,-15.38399215,-74.53822441,0
2621,-72.4793969,-84.42559011,-84.30449874,-76.29129344,-17.83746021,-8.668667501,-99.0152448,-256.5114275,-256.5114275,-254.6875285,-268.1335599,-1681.237522,48246.27119,-76807.94444,0.018113885,0.143804966,0,0,0,0,2,-63.86115384,-11.75838742,-61.46532738,-67.26936918,-67.18909771,-9.417410421,-82.64005217,0
2622,-36.81595366,-47.59314237,-47.4333466,-49.68747599,-14.98867942,17.61572705,-85.71826965,-110.9870481,-136.348225,-136.348225,-147.6301593,16.01444322,-2365.643564,-908.452381,0.224909574,0.62490368,0,0,0,0,2,-17.71561316,-22.52470868,-0.227434084,-16.54765053,-16.39608472,33.59880712,-68.44331893,0
2623,-8.968516285,-9.174554673,-9.173637857,-9.149568149,-0.313521456,-7.888660161,-9.902638522,-12.86052732,-13.42012589,-13.41884332,-13.31965958,-0.604085914,-11.09210045,-14.88001965,0.455269127,0.623873801,0,0,1,0,2,0.748618114,-1.932415049,2.217306469,0.660473045,0.665379567,5.265788644,-3.578809681,0
2624,-1.435795713,-1.918321819,-1.917037663,-2.163912272,-1.183434125,0.817655655,-8.136752455,51.75535626,51.76904118,51.78375745,40.7011287,-926.8734684,15961.43231,-52499.98794,0.086013603,0.38982904,0,0,0,0,2,-36.50159499,-5.076738605,-32.90804414,-37.20821949,-37.19260939,-22.90452119,-50.72128368,0
2625,-54.10495801,-83.71296204,-83.70134765,-68.69173452,-27.42423699,-5.257063915,-97.80729009,-666.7880316,-666.7880316,-666.7880316,-493.3742927,-15889.66936,444970,-437699.5833,0.024321314,0.183458786,0,0,0,0,2,-62.70019021,-17.9238808,-52.32270652,-71.34367301,-71.33193948,-17.37198397,-82.77206344,0
2626,-63.61650538,-74.45471017,-74.37632449,-72.14944895,-11.49370364,-31.29755753,-89.69420473,-127.5867829,-167.9324006,-167.5413964,-164.4246375,-44.59167981,-45.79946234,-300.9304261,0.008997765,0.102909705,0,0,0,0,2,-48.79987591,-15.0016514,-37.77163011,-52.03047344,-51.9329754,6.437017697,-73.06154003,0
2627,,,,,,,,,,,,,,,0.105402686,0.306040561,0,0,0,0,1,,,,,,,,0
2628,-11.53268005,-11.96885661,-11.96200533,-12.15858806,-1.016990896,-9.608185381,-19.690914,-15.12520353,-15.89838309,-15.88473511,-16.32363548,-1.791496238,-12.5121133,-29.93566741,,,,,,,,5.458962233,-1.662350613,6.605773289,5.781918237,5.794126949,10.31272808,-1.588820143,0
2629,,,,,,,,,,,,,,,0.14063183,0.361949907,0,0,0,0,2,,,,,,,,0
2630,-28.02061579,-32.86626894,-32.81152813,-33.55796381,-7.642943464,-15.51998596,-63.55475018,-46.5721986,-56.60334259,-56.47028895,-58.251475,-16.39628598,-22.68364107,-136.2234513,,,,,,,,-9.611834832,-8.883609685,-3.141121323,-8.144193319,-8.070149569,9.456140203,-44.67902035,0
2631,-57.63789428,-65.82779928,-65.76104304,-63.98705528,-17.99115158,-12.85688986,-93.69254422,-137.30623,-156.3548644,-156.3548644,-181.1194067,-100.0066543,703.1189948,-4676.931638,,,,,,,,-49.12066366,-16.14894386,-40.83505816,-47.07538098,-46.99913878,-8.543487778,-75.41496765,0
2632,-33.74464142,-46.23953054,-46.20844411,-42.22807284,-16.40030057,-1.797831142,-80.07512411,-51.05890462,-77.64587407,-77.64587407,-70.8800366,5.592877975,-781.4503386,1046.092504,0.251165573,0.65389686,0,0,0,0,2,-6.591021952,-15.58212578,5.379263899,-5.504820653,-5.450120029,24.18636779,-59.44856056,0
2633,-8.072422035,-8.263387032,-8.261560829,-8.216029648,-0.276928987,-6.976847335,-8.894064902,-13.01354968,-13.26869023,-13.26599718,-13.28249818,-0.347885502,-12.50712445,-14.62435478,0.684195703,0.523218219,0,1,1,0,2,2.513073628,-0.837539602,2.938856242,2.695200868,2.703038781,4.750346671,-3.924139692,0
2634,-17.1772284,-22.07804108,-21.8402932,-25.11849621,-10.53236548,-8.479924279,-59.92417821,660.1530685,660.1530685,680.7844179,489.4011569,-9956.529559,279707.5,-355435,,,,,,,,-31.21173926,-10.96407949,-22.8532295,-28.15593247,-27.98456634,-13.76243291,-61.61259222,0
2635,-48.76643707,-77.69750742,-77.56905563,-63.23211459,-27.2939517,-2.549239159,-93.56171062,-308.3608141,-308.3608141,-308.3608141,-252.7344463,-5526.888879,289035,-77938.88889,0.013008936,0.134570862,0,0,0,0,2,-54.40559272,-20.27059473,-38.85734203,-63.64691475,-63.56487103,-9.8867034,-80.48039622,0
2636,-13.35017544,-28.49117453,-28.43692215,-30.55246131,-19.45809626,-1.481808808,-97.00854609,-152.2507893,-152.0476596,-151.891,-176.6628674,-4736.813495,63916.85292,-248747.2648,0.054595863,0.304721952,0,0,0,0,2,-18.21731162,-14.63032658,-7.567437812,-13.80849298,-13.74203226,8.323013975,-64.13644226,0
2637,11.65455905,3.331638628,3.351145502,6.267308128,-4.928485084,18.75511297,-2.915138009,81.07909211,-46.69705259,-46.69705259,47.2626849,-3698.265743,112403.6111,-55860.83333,0.324869004,0.566126735,0,0,1,0,2,-65.90533093,-5.874326395,-61.76876632,-65.23599397,-65.20512822,-46.21050484,-77.84144009,0
2638,-17.90059361,-24.91210266,-24.87300956,-24.57306051,-8.646429639,-6.467695768,-58.85745792,-91.8343321,-91.74074755,-91.63933318,-70.80463013,-1040.645434,41666.79748,-16053.91366,0.008727436,0.111951458,0,0,0,0,2,-18.85085045,-8.03664407,-13.39912233,-17.62723545,-17.58023901,6.624861129,-50.99518577,0
2639,-46.61997143,-51.66044154,-51.59063361,-52.41781521,-10.10006186,-27.35506439,-83.08631314,-114.098204,-134.1743991,-133.9272089,-135.0589469,-95.43658282,-64.05089173,-4148.006551,0.117358059,0.382989281,0,0,0,0,2,-25.44687803,-12.9671714,-16.90409636,-23.41185177,-23.30200238,13.61361418,-65.72707077,0
2640,-61.35429598,-74.5529458,-74.50980419,-67.58399805,-17.57043707,-8.759940329,-87.14912798,-164.6056522,-164.3951482,-164.2622923,-149.6069177,-1019.514428,60667.1277,-4207.53974,0.013166089,0.125375561,0,0,0,0,2,-53.849407,-15.50731299,-43.33101401,-60.79827195,-60.7275841,-15.08248556,-73.487657,0
2641,-12.90519449,-14.59546571,-14.56434972,-14.57895707,-2.787473917,-8.586190441,-24.59639602,148.1632859,148.1632859,148.1632859,84.27312739,-3095.735492,3990.178571,-157988.4524,0.039066828,0.254557992,0,0,0,0,2,-28.49009328,-3.009415211,-26.5363854,-28.36523808,-28.3142353,-22.00730579,-40.92380948,0
2642,-6.397813601,-6.546179308,-6.428988216,-6.649718559,-0.417935995,-4.7771369,-9.075008332,58.87574129,53.91919925,54.18212074,55.55694643,-8.119357753,119.2087483,84.37309169,0.051363922,0.261739711,0,0,0,0,2,-40.07260388,-0.685631643,-39.64120063,-40.0040664,-39.87898582,-37.64602556,-42.29178179,0
2643,,,,,,,,,,,,,,,0.010590217,0.127371299,0,0,0,0,2,,,,,,,,0
2644,-5.237542471,-6.0109707,-5.999200312,-7.265561988,-6.369922043,1.723211575,-59.06696793,-20.67139511,-20.67139511,-20.67139511,-27.2377394,-255.6520336,672.404347,-15216.8291,0.149995838,0.438245492,0,0,0,0,2,-8.045871961,-5.966322676,-4.86282023,-6.796331412,-6.768744705,6.166871627,-53.38208688,0
2645,-30.723478,-33.39987819,-33.30206149,-34.64356405,-8.390053546,-9.588223746,-71.43040884,-48.79728249,-54.79799676,-54.48603306,-59.53940965,-18.16530528,-22.3039995,-167.7397619,0.134826723,0.485596906,0,0,0,0,2,-8.734701869,-8.458039459,-3.507950775,-6.566216207,-6.499810736,4.780008661,-56.01517013,0
2646,-67.4676813,-81.44246897,-81.32505765,-75.60356571,-10.59254405,-41.0186783,-88.14015232,-163.2993032,-224.5534866,-224.1773257,-204.2925241,-48.26591109,-79.3887132,-265.0638491,,,,,,,,-53.94559081,-14.85737471,-40.13087236,-62.2279771,-62.05612285,-13.15374076,-74.67763363,0
2647,-0.384619012,-0.77888047,-0.739918698,-0.873970983,-0.794804552,1.586626276,-11.9047531,54.12197,54.78725961,54.78725961,7.187435641,-1158.715156,50762.7381,-34803.22917,0.053444011,0.302243684,0,0,0,0,2,-48.10670819,-6.798608106,-43.52463034,-47.30787299,-47.22965391,-30.90611746,-77.10756413,0
2648,23.71672769,21.40426973,21.419728,18.30328,-15.87190948,35.20981548,-99.22102586,-106.7561559,-106.7561559,-106.7561559,-126.3754127,-712.9192387,1778.478261,-42921.90476,0.333571533,0.690529518,0,0,0,0,2,-91.01552485,-5.519000852,-91.48641042,-92.14919085,-92.07089991,-52.78674146,-96.53009199,0
2649,-8.410367413,-10.1504306,-10.1093722,-11.46036012,-3.76009754,-6.716756251,-32.38573027,-13.62496339,-15.94314366,-15.88060195,-18.12044472,-6.006650158,-10.74545488,-55.44831378,0.711824382,0.846214106,0,0,2,0,2,-2.705017503,-2.606864284,-0.921449631,-2.073828229,-2.050338328,1.120035611,-20.21647263,0
2650,-20.12623805,-21.68822691,-21.68793443,-19.95342988,-10.04511938,54.72524159,-40.24540073,-42.82604353,-42.82237374,-42.81846636,-32.52384659,-143.8821736,4482.161177,-4608.638826,0.210251404,0.545334539,0,0,0,0,2,1.307677805,-3.988762545,3.062722407,2.103044822,2.109160697,24.87992861,-23.67286096,0
2651,-74.35088468,-81.36794325,-81.35234101,-77.96065808,-9.031982304,-33.63177314,-89.21282442,-196.0938098,-226.8692683,-226.8692683,-217.9986928,-32.11794232,-113.3536315,-472.4765712,0.008967857,0.117094828,0,0,0,0,2,-62.65026622,-8.916884069,-58.50922135,-65.16030578,-65.12889866,-23.58610116,-79.48641276,0
2652,-35.34140606,-48.43529644,-48.231255,-48.45951025,-18.99598428,5.197751912,-98.82274742,-67.43112314,-133.5489359,-133.5489359,-107.7763585,-165.3316103,7970.123457,-2913.449944,0.569915196,0.886397339,0,0,2,0,2,-35.95803011,-15.68128347,-25.98096659,-35.96972418,-35.82150534,24.49503472,-78.79980917,0
